ncessch_id,school_name,zip_codes,state,math_num,math_prof,read_num,read_prof
340216005158,STONY BROOK,8876,NJ,264,89,264,81
530375000571,Briarwood Elementary,98059,WA,225,68,225,77
530375000573,Issaquah Middle School,98027,WA,727,80,721,78
530375000574,Issaquah High School,98027,WA,453,89,455,95
530375000576,Liberty Sr High School,98059,WA,285,79,297,94
551095001066,Oconto Falls Elementary,54154,WI,233,76,233,82
530375000579,Maywood Middle School,98059,WA,921,76,920,75
530375000580,Pine Lake Middle School,98075,WA,712,85,712,85
530375000581,Sunny Hills Elementary,98075,WA,309,84,307,88
62423003646,Kern Avenue Elementary,93250,CA,503,58,504,42
240009000330,Western High,21209,MD,202,96,207,98
120033002095,MANATEE ELEMENTARY SCHOOL,34114,FL,275,63,274,61
422457000490,Eisenhower El Sch,15241,PA,206,96,206,90
482556002846,KERMIT J H,79745,TX,271,76,269,82
172307006062,Lincoln Way West,60451,IL,295,69,295,73
483209003559,BROOKS-QUINN-JONES EL,75964,TX,309,71,310,71
250336002661,Carver Elementary School,2330,MA,418,55,417,56
250336002662,Carver Middle/High School,2330,MA,554,58,555,76
510405001777,DANIEL MORGAN MIDDLE,22601,VA,1102,83,1098,83
483765011000,ROCKWALL-HEATH H S,75032,TX,528,84,527,94
483765011001,OUIDA SPRINGER,75032,TX,334,91,332,88
510405001780,JOHN HANDLEY HIGH,22601,VA,572,86,276,96
130273002127,Hart County Middle School,30643,GA,738,85,784,92
402487001682,POTEAU UPPER ES,74953,OK,539,77,540,68
421917007345,Pittsburgh Milliones 6-12,15219,PA,342,34,341,37
420082106962,Tacony Academy Charter School,19111,PA,231,55,231,45
551365001785,Horace Mann Middle,53081,WI,603,83,606,85
551365001790,Longfellow Elementary,53081,WI,203,68,203,76
240042001032,Gorman Crossing Elementary,20723,MD,266,95,265,95
422646006367,Hepburn-Lycoming El Sch,17728,PA,227,84,227,63
551365001794,North High,53083,WI,426,79,425,72
551365001795,Pigeon River Elementary,53083,WI,202,82,202,88
551365001797,South High,53081,WI,330,67,332,69
551365001798,Urban Middle,53083,WI,727,84,726,86
551365001800,Wilson Elementary,53081,WI,246,90,245,91
80441000633,MARTINEZ ELEMENTARY SCHOOL,80631,CO,258,82,259,82
80441000634,BRENTWOOD MIDDLE SCHOOL,80634,CO,660,65,660,75
80441000636,CENTENNIAL ELEMENTARY SCHOOL,80620,CO,298,78,298,75
80441000637,CHAPPELOW K-8 MAGNET SCHOOL,80620,CO,446,93,441,94
80441000638,EAST MEMORIAL ELEMENTARY SCHOOL,80631,CO,254,83,256,83
80441000639,FRANKLIN MIDDLE SCHOOL,80634,CO,757,62,758,74
80441000640,GREELEY WEST HIGH SCHOOL,80634,CO,746,49,741,82
80441000641,GREELEY CENTRAL HIGH SCHOOL,80631,CO,637,46,632,82
80441000642,HEATH MIDDLE SCHOOL,80631,CO,772,65,768,80
80441000646,MADISON ELEMENTARY SCHOOL,80634,CO,243,79,242,78
120150002375,JUPITER MIDDLE SCHOOL,33458,FL,1351,77,1355,74
80441000648,MEEKER ELEMENTARY SCHOOL,80634,CO,227,89,228,87
80441000649,SCOTT ELEMENTARY SCHOOL,80634,CO,226,92,226,87
80441000650,SHAWSHEEN ELEMENTARY SCHOOL,80634,CO,236,88,233,87
422511002238,Mowrey El Sch,17268,PA,340,86,340,67
360534000270,TODD ELEMENTARY SCHOOL,10510,NY,357,92,358,86
360012202639,JHS 185 EDWARD BLEEKER,11354,NY,1107,79,1101,52
63423005398,Parkside Intermediate,94066,CA,469,50,477,55
360669004435,CATO-MERIDIAN MIDDLE SCHOOL,13033,NY,331,72,331,47
120087003854,BRYANT ELEMENTARY SCHOOL,33626,FL,493,92,493,94
120087003856,CIMINO ELEMENTARY SCHOOL,33596,FL,459,87,459,87
120087003857,FARNELL MIDDLE SCHOOL,33626,FL,1193,80,1189,80
120087003858,FREEDOM HIGH SCHOOL,33647,FL,495,74,967,47
120087003860,LIBERTY MIDDLE SCHOOL,33647,FL,1148,75,1133,69
482772009600,HACKBERRY ELEMENTARY,75034,TX,200,GE95,200,GE95
120087003862,MIDDLETON HIGH SCHOOL,33610,FL,230,49,547,27
280132000191,HORN LAKE MIDDLE SCHOOL,38637,MS,1159,63,1159,54
360012202661,PS 193 ALFRED J KENNEDY,11357,NY,224,76,225,71
263555007168,R.J. Steeby School,49348,MI,222,98,221,89
263555007169,Wayland High School,49348,MI,214,55,215,60
263555007171,Pine Street Elementary,49348,MI,422,92,421,90
63531008755,El Sol Santa Ana Science and Arts Academy,92701,CA,349,83,349,67
220072002260,Caneview Elementary School,70560,LA,293,75,292,72
330159000011,Auburn Village School,3032,NH,425,85,425,89
470330000031,Oneida Middle School,37841,TN,286,28,285,47
360012202683,PS 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH,11367,NY,217,59,216,43
262082005744,Hollywood Elementary School,49127,MI,206,98,207,94
240042001115,Lime Kiln Middle,20759,MD,624,93,623,96
510351000221,SIGNAL KNOB MIDDLE,22657,VA,505,82,508,86
550483000151,Southwood Glen Elementary,53132,WI,241,94,241,95
262082005746,Lakeshore Middle School,49127,MI,673,91,676,94
360010105545,PS/IS 268,11433,NY,369,58,369,43
360012202703,PS 209 CLEARVIEW GARDENS,11357,NY,264,86,248,78
262082005748,Stewart Elementary School,49127,MI,236,96,236,93
560299000488,Trail Elementary,82240,WY,275,75,275,65
270735000306,BYRON ELEMENTARY,55920,MN,257,76,256,87
120150002378,LOGGERS' RUN COMMUNITY MIDDLE SCHOOL,33428,FL,1110,80,1109,74
360012202722,PS 219 PAUL KLAPPER,11367,NY,377,80,372,63
551236001626,Johnson Elementary,53405,WI,279,54,277,60
240042001172,Bonnie Branch Middle,21043,MD,658,88,656,92
60285010752,Carmen Dragon Elementary,94531,CA,263,49,265,50
262856000292,Bentley Elementary School,48188,MI,293,96,293,94
262856000293,Tonda Elementary School,48187,MI,263,98,263,90
80336001574,DENVER SCHOOL OF THE ARTS,80220,CO,770,91,769,GE99
230714000182,Shapleigh School,3904,ME,356,62,356,65
490036000276,WOODROW WILSON SCHOOL,84115,UT,381,54,383,55
530802001325,Machias Elementary,98290,WA,258,50,258,65
60985008262,Benjamin Franklin Elementary,92882,CA,498,79,497,75
483039003402,BLACK EL,75149,TX,348,90,347,90
483039003403,FLORENCE EL,75150,TX,251,92,249,93
483039003404,FLOYD EL,75180,TX,302,93,301,92
483039003405,GALLOWAY EL,75149,TX,432,92,429,88
483039003406,HODGES EL,75180,TX,428,86,427,85
470369001512,John Colemon Elementary,37167,TN,209,48,209,44
483039003409,MCDONALD MIDDLE,75150,TX,973,84,968,87
483039003410,MCWHORTER EL,75149,TX,355,97,355,95
483039003411,MESQUITE H S,75149,TX,714,66,724,88
483039003412,MOTLEY EL,75150,TX,218,95,218,92
120018002043,GRIFFIN ELEMENTARY SCHOOL,33330,FL,280,85,279,86
483039003414,RANGE EL,75150,TX,335,92,333,91
483039003415,RUGEL EL,75149,TX,267,85,267,85
483039003416,RUTHERFORD EL,75149,TX,283,93,283,91
483039003417,SEABOURN EL,75149,TX,339,90,335,89
483039003418,SHANDS EL,75150,TX,456,90,456,88
120018002044,MAPLEWOOD ELEMENTARY SCHOOL,33071,FL,383,77,384,76
483039003420,TOSCH EL,75150,TX,406,90,403,90
483039003421,VANSTON MIDDLE,75150,TX,704,85,696,90
483039003422,WEST MESQUITE H S,75149,TX,432,69,436,92
170696000360,Bradley-Bourbonnais C High School,60915,IL,489,53,489,56
130258002042,Clarkesville Elementary School,30523,GA,255,91,286,90
261860005545,Houghton Lake High School,48629,MI,236,55,236,67
362091004736,BELMONT ELEMENTARY SCHOOL,11704,NY,222,79,221,65
362091004738,PARLIAMENT PLACE SCHOOL,11703,NY,233,64,233,69
120018002046,PINES LAKES ELEMENTARY SCHOOL,33026,FL,387,70,387,65
362091004740,NORTH BABYLON HIGH SCHOOL,11703,NY,358,94,353,95
440078000180,North Providence High School,2904,RI,255,21,255,82
421116003135,East El Sch,16125,PA,335,76,333,68
361017000791,EDEN JUNIOR-SENIOR HIGH SCHOOL,14057,NY,416,80,418,72
490042000314,MONTE VISTA SCHOOL,84095,UT,545,81,545,81
370472001873,Lincoln Heights Elementary,27526,NC,272,74,274,62
470369001524,Riverdale High School,37128,TN,531,49,501,68
292280001264,CLARDY ELEM.,64118,MO,394,56,394,50
120087004086,LOCKHART ELEMENTARY MAGNET SCHOOL,33610,FL,221,56,220,51
120087004087,HERITAGE ELEMENTARY SCHOOL,33647,FL,298,70,300,67
120087004088,JENNINGS MIDDLE SCHOOL,33584,FL,848,47,857,40
120087004089,MULRENNAN MIDDLE SCHOOL,33596,FL,1117,75,1123,74
540135000785,SUMMERS MIDDLE SCHOOL,25951,WV,307,37,306,39
120087004091,NEWSOME HIGH SCHOOL,33547,FL,537,90,1121,64
120087004093,SCHMIDT ELEMENTARY SCHOOL,33510,FL,272,67,271,70
370001200004,C M Eppes Middle,27858,NC,431,76,435,62
62913004495,Las Plumas High,95966,CA,354,45,350,47
62913004496,Oroville High,95966,CA,305,42,308,46
270012400553,FAIRMONT HIGH,56031,MN,425,57,408,73
270012400554,FIVE LAKES ELELMENTARY,56031,MN,494,52,493,75
401092002700,EMERSON MS,73701,OK,460,62,460,65
510264002422,GENERAL STANFORD ELEM.,23604,VA,249,84,248,82
240015000504,Appeal Elementary,20657,MD,426,86,426,87
240015000505,Beach Elementary,20732,MD,283,95,284,93
470369001531,Thurman Francis Elementary,37167,TN,537,77,538,85
240015000507,Calvert Middle,20678,MD,528,76,529,89
240015000508,Calvert High,20678,MD,298,95,297,95
240015000511,Huntingtown Elementary,20639,MD,270,94,270,95
240015000513,Mount Harmony Elementary,20736,MD,295,97,295,98
240015000514,Mutual Elementary,20676,MD,261,96,261,97
240015000517,Calvert Elementary,20678,MD,256,89,256,90
130222000951,Otwell Middle School,30040,GA,816,94,872,96
290732000194,NELL HOLCOMB ELEM.,63701,MO,214,50,215,53
130222000953,Midway Elementary School,30004,GA,325,93,360,94
172373004931,Ludwig Elem School,60441,IL,406,92,406,83
80690001183,THORNTON MIDDLE SCHOOL,80229,CO,663,65,663,67
60903000906,Clovis West High,93720,CA,554,74,556,71
120087004152,WASHINGTON ELEMENTARY SCHOOL,33605,FL,224,48,224,39
120087004153,SHEEHY ELEMENTARY SCHOOL,33610,FL,202,66,202,60
260029301724,Woodmont Academy,48033,MI,269,74,270,70
120087004158,COLLINS ELEMENTARY SCHOOL,33579,FL,411,78,411,78
120087004162,GIUNTA MIDDLE SCHOOL,33578,FL,969,49,977,47
120087004163,FROST ELEMENTARY SCHOOL,33569,FL,332,52,333,64
60962000991,McKinley Elementary,90220,CA,222,46,219,36
370345001931,Jacksonville Commons Elem,28546,NC,349,72,351,64
60903000909,Fort Washington Elementary,93720,CA,330,88,329,86
120087004169,SPOTO HIGH SCHOOL,33578,FL,265,66,584,28
120087004170,FISHHAWK CREEK ELEMENTARY SCHOOL,33547,FL,525,91,526,93
60687008803,Toyon Middle,95252,CA,521,61,499,66
61893002293,Jefferson High,94014,CA,347,42,346,41
61893002296,Terra Nova High,94044,CA,316,61,313,69
61893002298,Westmoor High,94015,CA,437,69,438,68
60903000916,Sierra Vista Elementary,93612,CA,235,68,235,58
130219000882,Armuchee Elementary School,30165,GA,484,90,522,94
120033002551,VILLAGE OAKS ELEMENTARY SCHOOL,34142,FL,284,45,284,51
484653009651,FRANK MCMILLAN JUNIOR HIGH SCHOOL,75098,TX,611,92,610,95
240042001437,Marriotts Ridge High,21104,MD,297,GE99,313,97
240015000611,Patuxent High,20657,MD,295,97,306,95
240042001444,Ellicott Mills Middle,21043,MD,678,92,672,96
421858001915,Sun Valley HS,19014,PA,283,61,283,71
292664001568,IVELAND ELEM.,63114,MO,228,40,228,35
292664001569,KRATZ ELEM.,63134,MO,256,39,256,31
130255001635,Magill Elementary School,30052,GA,700,85,754,90
292664001571,MARVIN ELEM.,63114,MO,234,35,234,27
292664001572,RITENOUR MIDDLE,63114,MO,714,41,665,34
292664001573,RITENOUR SR. HIGH,63114,MO,301,35,441,66
130273002572,North Hart Elementary School,30516,GA,298,89,324,92
130273002573,South Hart Elementary School,30643,GA,259,84,285,92
390013404184,Hope Academy East Campus,44110,OH,252,45,257,54
390465602590,Independence Middle School,44131,OH,328,87,328,93
320030000176,Fernley High School,89408,NV,234,68,234,96
290643002424,CABOOL MIDDLE,65689,MO,237,57,236,54
422430000155,Upper Adams MS,17307,PA,257,82,256,75
130219000934,Pepperell Middle School,30147,GA,739,85,793,91
130219000939,Johnson Elementary,30161,GA,250,90,276,94
130219000940,Coosa Middle School,30165,GA,598,87,648,93
130219000943,Model Elementary School,30161,GA,267,87,287,94
130219000945,Garden Lakes Elementary School,30165,GA,272,84,306,92
360008401983,JHS 151 LOU GEHRIG,10451,NY,287,31,285,14
130219000949,Alto Park Elementary School,30165,GA,233,89,268,91
360010105925,PS/IS 295,11428,NY,360,75,357,61
190693000303,Central Lee Middle School,52625,IA,226,86,226,87
190693000305,Central Lee Elementary School,52625,IA,218,85,217,85
483039003695,KIMBROUGH MIDDLE,75150,TX,785,90,783,96
250282001517,Bourne Middle School,2532,MA,766,54,765,73
263030006643,Oak Ridge Elementary School,48073,MI,215,98,216,93
68450010267,Westpark Elementary,92614,CA,363,87,363,87
510189002833,HOLMAN MIDDLE,23294,VA,730,89,732,96
422646006861,Lycoming Valley MS,17701,PA,579,86,579,76
530069000148,Brewster Elementary School,98812,WA,275,41,275,44
172172002444,Lake Bluff Middle School,60044,IL,350,92,349,91
280132000194,OLIVE BRANCH MIDDLE,38654,MS,910,63,911,59
180027001675,Hickory Elementary School,46123,IN,204,95,204,89
240042001539,Dayton Oaks,21036,MD,236,96,236,96
240042001551,Bellows Spring Elementary,21043,MD,362,94,357,95
60003206330,Redondo Union High,90277,CA,641,67,639,77
360008402043,PS 1 COURTLANDT SCHOOL,10451,NY,306,33,305,25
120033002677,GOLDEN TERRACE ELEMENTARY SCHOOL,34116,FL,399,50,399,51
401065002103,LESLIE F. ROBLYER MS,73036,OK,320,48,319,53
363003004036,LITTLE BRITAIN ELEMENTARY SCHOOL,12553,NY,277,74,277,62
120087004350,BEVIS ELEMENTARY SCHOOL,33547,FL,451,96,452,94
120087004351,DAVIDSEN MIDDLE SCHOOL,33626,FL,1069,65,1070,65
360008402056,PS 5 PORT MORRIS,10455,NY,268,44,270,35
120087004353,PRIDE ELEMENTARY SCHOOL,33647,FL,461,86,459,87
120087004354,RANDALL MIDDLE SCHOOL,33547,FL,1343,90,1342,87
120087004358,LEARNING GATE COMMUNITY SCHOOL,33549,FL,396,75,396,85
250240000130,John Glenn Middle,1730,MA,561,75,560,91
62403003612,Alhambra Senior High,94553,CA,335,64,336,70
62403003614,John Swett Elementary,94553,CA,201,84,201,77
62403003618,Martinez Junior High,94553,CA,867,61,868,69
181014001632,Thomas A Hendricks Elem Sch,46176,IN,307,84,306,86
180732001247,Muncie Southside High Sch,47302,IN,260,83,257,65
60837000828,Rosedale Elementary,95928,CA,258,51,258,50
317383001264,C L JONES MIDDLE SCHOOL,68959,NE,289,76,289,75
481674009207,EP RAYZOR EL,76226,TX,364,96,364,GE99
320030000311,Fernley Intermediate School,89408,NV,541,77,541,65
320030000312,Yerington Intermediate School,89447,NV,370,72,370,62
260255007943,Oakwood Intermediate,49401,MI,327,91,328,90
62619003913,Cogswell Elementary,91733,CA,306,56,306,38
120033002730,VINEYARDS ELEMENTARY SCHOOL,34119,FL,378,85,378,83
120033002731,LELY ELEMENTARY SCHOOL,34113,FL,279,61,296,76
240015000790,Windy Hill Elementary,20736,MD,321,98,321,96
180963001575,George M Riddle Elem School,46975,IN,405,88,406,83
180963001577,Rochester Community Md Sch,46975,IN,416,83,416,84
130192000252,Early County Elementary School,39823,GA,528,91,568,86
450333000883,Crosswell Elementary,29640,SC,228,80,228,88
450333000884,Dacusville Elementary,29640,SC,311,78,310,83
450333000886,Forest Acres Elementary,29642,SC,340,81,336,88
450333000890,Liberty Elementary,29657,SC,334,86,334,85
450333000891,Clemson Elementary,29631,SC,377,89,374,90
450333000892,Pickens Elementary,29671,SC,239,69,236,82
450333000893,Six Mile Elementary,29682,SC,238,89,238,88
450333000894,West End Elementary,29642,SC,366,80,366,85
450333000896,Dacusville Middle,29640,SC,331,69,331,76
450333000897,R. C. Edwards Middle,29630,SC,753,79,750,79
450333000898,Richard H. Gettys Middle,29640,SC,1316,65,1313,71
450333000899,D. W. Daniel High,29630,SC,246,70,246,70
360008402138,PS/MS 29 MELROSE SCHOOL,10451,NY,463,37,458,21
450333000902,Easley High,29641,SC,421,56,421,56
450333000904,Pickens High,29671,SC,361,50,361,50
360008402143,PS 30 WILTON,10454,NY,218,40,214,34
481806009539,DAVID YBARRA MIDDLE SCHOOL,78538,TX,835,73,827,74
80681001164,SUMMIT HIGH SCHOOL,80443,CO,390,75,388,93
360008402147,PS/MS 31 THE WILLIAM LLOYD GARRISON,10451,NY,420,42,419,30
220165001285,Mandeville High School,70471,LA,421,87,420,86
262856000765,Discovery Middle School,48187,MI,989,94,984,90
320030000386,Dayton Intermediate School,89403,NV,568,74,569,50
390468602676,Bloom Carroll Intermediate School,43136,OH,383,84,385,88
482154005735,GRANDVIEW J H,76050,TX,267,94,267,94
60285011275,Dallas Ranch Middle,94531,CA,1361,44,1361,49
60285011276,Lone Tree Elementary,94531,CA,389,63,390,55
80441001291,JACKSON ELEMENTARY SCHOOL,80631,CO,233,81,234,76
360008402191,PS 43 JONAS BRONCK,10454,NY,207,51,207,42
280288000972,DENMAN JUNIOR HIGH SCHOOL,39648,MS,361,71,363,47
80441001312,MONFORT ELEMENTARY SCHOOL,80634,CO,279,93,281,91
270306002229,VOYAGER ELEMENTARY,56308,MN,293,72,293,82
370345002270,Dixon Elementary,28445,NC,352,85,357,77
370345002271,Dixon Middle,28445,NC,566,81,571,74
370345002272,Hunters Creek Middle,28546,NC,749,78,750,71
370345002273,Southwest Middle,28540,NC,523,81,527,68
317866001711,HILLSIDE ELEMENTARY SCHOOL,68114,NE,241,64,240,73
360008402218,PS 49 WILLIS AVENUE,10454,NY,296,49,288,33
261086004549,Corunna Middle School,48817,MI,534,83,535,84
261086004554,Corunna High School,48817,MI,211,45,211,64
60411000371,Bassett Senior High,91746,CA,303,54,293,51
551596002071,Parkside School,54982,WI,519,77,519,83
480778011935,MCCALL EL,76087,TX,253,96,254,96
160252000439,OROFINO ELEMENTARY SCHOOL,83544,ID,288,72,285,89
173138003309,Parkside Middle School,61354,IL,464,88,463,85
173138003310,Washington Elem School,61354,IL,208,88,207,80
220014200175,Linwood Public Charter School,71106,LA,426,35,427,32
263045006694,White Pine Middle School,48638,MI,1165,80,1164,84
263045006698,Weiss Elementary School,48603,MI,330,94,329,88
263045006700,Arrowwood Elementary School,48638,MI,546,88,547,86
50633000352,BARLING ELEMENTARY SCHOOL,72923,AR,203,77,203,70
63531009440,John F. Kennedy Elementary,92705,CA,388,59,388,29
363006004041,WATERFORD ELEMENTARY SCHOOL,12188,NY,234,60,233,56
50633000358,L. A. CHAFFIN JR. HIGH SCHOOL,72903,AR,858,83,532,84
50633000359,ELMER H. COOK ELEM. SCHOOL,72908,AR,378,87,378,85
50633000360,WILLIAM O. DARBY JR. HIGH SCH.,72901,AR,605,58,374,52
50633000363,FAIRVIEW ELEMENTARY SCHOOL,72901,AR,330,79,330,79
370345002338,Hunters Creek Elementary,28546,NC,266,77,269,67
370345002339,Jacksonville Commons Middle,28546,NC,717,79,720,72
50633000367,NORTHSIDE HIGH SCHOOL,72901,AR,405,57,406,49
50633000368,RAYMOND F. ORR ELEM. SCHOOL,72903,AR,227,80,227,76
50633000370,ALBERT PIKE ELEMENTARY SCHOOL,72903,AR,246,70,246,68
240015000967,Windy Hill Middle,20736,MD,731,86,730,95
50633000373,SOUTHSIDE HIGH SCHOOL,72903,AR,408,75,488,77
50633000374,SPRADLING ELEMENTARY SCHOOL,72904,AR,238,71,238,67
50633000375,SUNNYMEDE ELEMENTARY SCHOOL,72904,AR,332,73,332,68
50633000376,SUTTON ELEMENTARY SCHOOL,72904,AR,275,77,275,72
50633000377,TRUSTY ELEMENTARY SCHOOL,72904,AR,204,64,204,61
50633000378,JOHN P. WOODS ELEM. SCHOOL,72903,AR,268,85,268,88
490004301144,LAKEVIEW ACADEMY,84045,UT,416,71,418,82
317866001793,WESTBROOK ELEMENTARY SCHOOL,68114,NE,256,71,256,79
361815001631,MAINE MEMORIAL SCHOOL,13802,NY,210,70,211,58
250309002649,Mary E. Baker School,2302,MA,363,29,365,29
270735000981,BYRON MIDDLE SCHOOL,55920,MN,532,65,533,82
250309002655,Manthala George Jr School,2301,MA,293,24,293,29
68450010572,Oak Creek Elementary,92618,CA,448,84,448,83
271125000507,COUNTRYSIDE ELEMENTARY,55436,MN,318,81,318,93
421038000963,Freedom Area Intrmd Sch,15042,PA,224,84,224,68
273239000484,DAKOTA HILLS MIDDLE,55123,MN,1158,67,1166,85
450306000252,Orchard Park Elementary,29693,SC,206,68,206,81
273239000488,EAGAN SENIOR HIGH,55123,MN,548,70,605,90
402916001166,SULPHUR INTERMEDIATE ES,73086,OK,341,69,341,63
483765011839,HERMAN E UTLEY MIDDLE,75087,TX,616,88,612,95
370488001946,Brogden Primary,28333,NC,291,67,293,44
370488001947,Carver Elementary,28365,NC,221,67,225,56
370488001948,Charles B Aycock High,27863,NC,263,90,260,78
370488001950,Eastern Wayne High,27534,NC,231,88,233,76
63987008999,Cypress Elementary,93274,CA,351,67,351,45
220004500932,KIPP McDonogh 15 School for the Creative Arts,70116,LA,302,59,303,63
370345002402,New Bridge Middle,28540,NC,496,89,496,82
370345002403,Queens Creek Elementary,28584,NC,301,82,302,68
250309002688,Ashfield Middle School,2302,MA,483,33,481,52
90171000295,Central Middle School,6830,CT,625,94,618,91
250309002691,Joseph F. Plouffe Academy,2301,MA,557,46,558,66
90171000298,Eastern Middle School,6878,CT,789,97,787,96
90171000300,Greenwich High School,6830,CT,710,91,700,93
90171000304,North Mianus School,6878,CT,239,95,234,89
90171000305,North Street School,6830,CT,205,98,204,95
90438000876,Deans Mill School,6378,CT,201,93,201,85
90171000308,Riverside School,6878,CT,256,98,252,97
90171000309,Western Middle School,6830,CT,499,87,496,86
220004500958,KIPP Believe College Prep (Phillips),70118,LA,351,84,351,79
422109005232,Neil Armstrong #40,18508,PA,274,87,271,69
360000800192,BELLPORT MIDDLE SCHOOL,11713,NY,1028,58,1027,43
360000800193,BELLPORT SENIOR HIGH SCHOOL,11719,NY,286,91,285,93
360000800195,FRANK P LONG INTERMEDIATE SCHOOL,11713,NY,669,67,669,54
90438000879,Pawcatuck Middle School,6359,CT,346,92,345,85
80441001482,DOS RIOS ELEMENTARY SCHOOL,80620,CO,267,88,264,83
80441001483,MCAULIFFE ELEMENTARY SCHOOL,80634,CO,265,95,266,95
220165001264,W.L. Abney Elementary School,70458,LA,475,61,475,68
120153002937,COTEE RIVER ELEMENTARY SCHOOL,34653,FL,301,60,301,66
180000802302,White River Valley Jr/Sr High Sch,47465,IN,211,75,212,75
173451003394,Kennedy Middle School,61103,IL,686,62,696,60
63288008953,Weston Elementary,95366,CA,310,67,310,68
173451003397,Rockford Envrnmntl Science Acad,61102,IL,1254,63,1254,60
361446000091,QUEST ELEMENTARY SCHOOL,14468,NY,236,69,238,65
341047002594,WILLIAMSTOWN HIGH,8094,NJ,445,79,448,91
341047002596,HOLLY GLEN ELEM SCHOOL,8094,NJ,257,88,257,69
174104004109,Washington Middle School,61571,IL,360,92,360,93
120033003038,PELICAN MARSH ELEMENTARY SCHOOL,34109,FL,417,89,416,88
250987001381,Point Webster Middle,2169,MA,364,41,365,62
180283000341,Zionsville Community High Sch,46077,IN,456,98,453,93
180283000342,Zionsville Middle School,46077,IN,941,97,939,96
317866001915,WESTSIDE MIDDLE SCHOOL,68124,NE,953,76,949,79
171179001382,Danville High School,61832,IL,400,30,400,32
61035005511,Golden Valley Elementary,93647,CA,334,66,334,33
171179001391,Meade Park Elem School,61834,IL,203,67,203,55
171179001392,North Ridge Middle School,61832,IL,720,76,722,72
171179001395,South View Middle School,61832,IL,642,65,642,59
80690001491,HORIZON HIGH SCHOOL,80601,CO,927,77,923,95
370488002058,Rosewood Elementary,27530,NC,394,86,396,67
63531009633,Century High,92705,CA,525,39,525,36
63531009634,Garfield Elementary,92701,CA,313,58,314,34
440066000396,Narragansett Pier School,2882,RI,444,74,444,85
540132001270,SPENCER MIDDLE SCHOOL,25276,WV,447,28,446,37
60962000995,Rosecrans Elementary,90227,CA,253,46,253,30
171563005507,Lotus School,60081,IL,266,90,266,81
370048000191,Salem Elementary,28655,NC,285,87,286,76
484107004668,PEACH CREEK EL,77372,TX,354,81,354,86
420204004910,Willow Hill Sch,19090,PA,201,81,201,75
130255003376,Mill Creek High School,30548,GA,797,91,801,96
470303000102,Kenwood Elementary,37042,TN,363,46,363,42
220018001507,East Beauregard Elementary School,70634,LA,211,84,211,79
280036001366,SHIVERS MIDDLE SCHOOL,39730,MS,304,35,304,36
482517005515,CIMARRON ELEMENTARY,77494,TX,330,95,330,91
280036001371,BELLE ELEMENTARY,39730,MS,278,57,278,41
80441001614,FRONTIER CHARTER ACADEMY,80634,CO,755,92,757,96
80441001615,UNION COLONY PREPARATORY SCHOOL,80634,CO,324,84,323,98
120144001367,MEMORIAL MIDDLE,32805,FL,653,42,622,40
390482103149,Ottawa Hills Elementary School,43606,OH,328,94,327,98
490036000219,GRANGER SCHOOL,84119,UT,443,67,442,69
480771006638,GRAY EL,77038,TX,310,86,310,81
450333001293,Pickens Middle,29671,SC,826,73,827,70
61089007275,Albany Park Elementary,93215,CA,265,57,265,52
370345002598,Northside High,28546,NC,205,80,205,66
63987009201,Pleasant Elementary,93274,CA,346,57,347,39
482406002672,HURST HILLS EL,76053,TX,295,96,294,95
173451003557,Brookview Elem School,61107,IL,255,91,255,84
173451003558,Abraham Lincoln Middle School,61104,IL,751,68,751,63
173451003560,Cherry Valley Elem School,61016,IL,230,88,230,77
173451003561,Conklin Elem School,61101,IL,219,64,213,47
173451003563,Ellis Arts Academy,61102,IL,397,66,395,54
341101004422,WILDWOOD,7046,NJ,260,95,260,84
280063001234,NORTH BAY ELEMENTARY SCHOOL,39532,MS,363,83,363,75
380504000127,CENTRAL MIDDLE SCHOOL,58301,ND,485,79,485,76
263294006845,Standish Elementary School,48658,MI,215,87,215,85
173451003576,Swan Hillman Elem School,61109,IL,211,69,210,47
173451003577,Guilford High School,61114,IL,400,35,399,39
173451003582,Wm Nashold Elem School,61109,IL,387,80,382,56
173451003583,Bernard W Flinn Middle School,61108,IL,902,77,899,71
173451003584,New Milford Elem School,61109,IL,224,89,224,79
173451003585,Jefferson High School,61109,IL,403,30,402,32
390448301716,Kimpton Middle School,44262,OH,858,84,856,92
80441001696,UNIVERSITY SCHOOLS,80634,CO,778,83,772,92
482517005518,TAYLOR H S,77450,TX,649,90,644,96
173451003599,Auburn High School,61101,IL,406,35,405,40
173451003600,Rockford East High School,61108,IL,309,33,308,34
173451003605,Washington Gifted School,61102,IL,635,GE99,635,GE99
173451003606,John Nelson Elem School,61104,IL,236,72,236,48
173451003607,Barbour Two-Way Lang Immersion,61102,IL,351,75,351,59
60687009522,Jenny Lind Elementary,95252,CA,365,53,364,48
62886004470,Del Rey Elementary,94563,CA,223,96,224,91
62886004471,Glorietta Elementary,94563,CA,234,95,235,91
62886004472,Orinda Intermediate,94563,CA,816,85,816,91
62886004473,Sleepy Hollow Elementary,94563,CA,215,97,215,92
320003000001,Churchill County High School,89406,NV,304,79,307,96
173451003620,Spring Creek Elem School,61114,IL,273,73,273,59
173451003621,C Henry Bloom Elem School,61107,IL,243,74,243,70
